num_leaves_LGB,min_child_samples_LGB,max_depth_random,max_depth_LGB,n_estimators_random,learning_rate_LGB,num_iterations_LGB,reg_lambda_LGB,min_samples_split_random,max_features_random,max_samples_random,subsample_LGB,colsample_bytree_LGB,min_samples_leaf_random,max_bin_LGB,reg_alpha_LGB,degree,mse,r2
80,80,1,1,100,0.1,200,3,48,0.5,0.5,0.9,0.9,7,112,0.01,5,0.38317679,0.61682321
80,80,1,1,100,0.1,200,3,48,0.7,0.7,0.7,0.7,5,80,1,5,0.383235477,0.616764523
80,80,1,1,100,0.1,200,1,16,0.9,0.9,0.5,0.5,7,112,0.1,5,0.383250746,0.616749254
80,80,1,1,100,0.1,200,1,16,0.7,0.7,0.7,0.7,7,112,0.1,5,0.383284679,0.616715321
80,80,1,1,100,0.1,200,3,48,0.9,0.9,0.5,0.5,7,112,0.01,5,0.383324272,0.616675728
80,80,1,1,100,0.1,200,1,16,0.5,0.5,0.9,0.9,9,144,0.1,5,0.383374022,0.616625978
80,80,1,1,50,0.2,100,3,48,0.5,0.5,0.9,0.9,7,112,1,5,0.383435072,0.616564928
80,80,1,1,100,0.1,200,1,16,0.5,0.5,0.9,0.9,9,144,1,5,0.383458681,0.616541319
80,80,1,1,100,0.1,200,1,16,0.9,0.9,0.5,0.5,9,144,0.01,5,0.383462363,0.616537637
80,80,1,1,100,0.1,200,1,16,0.7,0.7,0.7,0.7,7,112,0.01,5,0.383508339,0.616491661
80,80,1,1,100,0.1,200,5,80,0.9,0.9,0.5,0.5,3,48,0.01,5,0.383521945,0.616478055
80,80,1,1,100,0.1,200,1,16,0.7,0.7,0.7,0.7,7,112,1,5,0.383531349,0.616468651
80,80,1,1,50,0.2,100,3,48,0.9,0.9,0.5,0.5,9,144,0.1,5,0.383534026,0.616465974
80,80,1,1,100,0.1,200,3,48,0.5,0.5,0.9,0.9,9,144,0.01,5,0.383561086,0.616438914
80,80,1,1,100,0.1,200,5,80,0.5,0.5,0.9,0.9,5,80,1,5,0.383564801,0.616435199
80,80,1,1,100,0.1,200,1,16,0.9,0.9,0.5,0.5,7,112,0.01,5,0.383597391,0.616402609
80,80,1,1,50,0.2,100,3,48,0.9,0.9,0.5,0.5,9,144,0.01,5,0.383606109,0.616393891
80,80,1,1,50,0.2,100,5,80,0.5,0.5,0.9,0.9,7,112,1,5,0.383646197,0.616353803
80,80,1,1,100,0.1,200,5,80,0.5,0.5,0.9,0.9,9,144,0.1,5,0.383663249,0.616336751
80,80,1,1,100,0.1,200,3,48,0.9,0.9,0.5,0.5,3,48,1,5,0.383677319,0.616322681
80,80,1,1,50,0.2,100,3,48,0.7,0.7,0.7,0.7,3,48,1,5,0.383691118,0.616308882
80,80,1,1,50,0.2,100,3,48,0.7,0.7,0.7,0.7,7,112,1,5,0.383727867,0.616272133
80,80,1,1,100,0.1,200,5,80,0.9,0.9,0.5,0.5,3,48,0.1,5,0.383773687,0.616226313
80,80,1,1,50,0.2,100,5,80,0.7,0.7,0.7,0.7,3,48,0.01,5,0.383795166,0.616204834
80,80,1,1,50,0.2,100,5,80,0.7,0.7,0.7,0.7,3,48,1,5,0.383814117,0.616185883
80,80,1,1,100,0.1,200,1,16,0.9,0.9,0.5,0.5,7,112,1,5,0.383818731,0.616181269
80,80,1,1,100,0.1,200,3,48,0.5,0.5,0.9,0.9,9,144,0.1,5,0.383840776,0.616159224
80,80,1,1,50,0.2,100,5,80,0.9,0.9,0.5,0.5,9,144,1,5,0.383842784,0.616157216
80,80,1,1,100,0.1,200,5,80,0.9,0.9,0.5,0.5,7,112,0.01,5,0.383894385,0.616105615
80,80,1,1,100,0.1,200,5,80,0.5,0.5,0.9,0.9,9,144,0.01,5,0.383905971,0.616094029
80,80,1,1,100,0.1,200,5,80,0.7,0.7,0.7,0.7,5,80,1,5,0.383906623,0.616093377
80,80,1,1,100,0.1,200,1,16,0.9,0.9,0.5,0.5,9,144,0.1,5,0.383912437,0.616087563
80,80,1,1,50,0.2,100,5,80,0.5,0.5,0.9,0.9,3,48,0.1,5,0.383976024,0.616023976
80,80,1,1,100,0.1,200,5,80,0.7,0.7,0.7,0.7,7,112,0.01,5,0.384001483,0.615998517
80,80,1,1,100,0.1,200,3,48,0.5,0.5,0.9,0.9,7,112,0.1,5,0.384038261,0.615961739
80,80,1,1,100,0.1,200,5,80,0.9,0.9,0.5,0.5,9,144,0.01,5,0.38405161,0.61594839
80,80,1,1,50,0.2,100,3,48,0.5,0.5,0.9,0.9,3,48,0.1,5,0.384189942,0.615810058
80,80,1,1,50,0.2,100,3,48,0.7,0.7,0.7,0.7,9,144,1,5,0.384206753,0.615793247
80,80,1,1,100,0.1,200,1,16,0.7,0.7,0.7,0.7,9,144,0.01,5,0.384289642,0.615710358
80,80,1,1,100,0.1,200,5,80,0.9,0.9,0.5,0.5,5,80,1,5,0.384299728,0.615700272
80,80,1,1,100,0.1,200,1,16,0.7,0.7,0.7,0.7,9,144,0.1,5,0.384409859,0.615590141
80,80,1,1,50,0.2,100,5,80,0.5,0.5,0.9,0.9,3,48,1,5,0.384418702,0.615581298
80,80,1,1,100,0.1,200,5,80,0.9,0.9,0.5,0.5,9,144,0.1,5,0.384476673,0.615523327
80,80,1,1,100,0.1,200,1,16,0.5,0.5,0.9,0.9,7,112,0.1,5,0.384488029,0.615511971
80,80,1,1,100,0.1,200,1,16,0.5,0.5,0.9,0.9,7,112,0.01,5,0.384505567,0.615494433
80,80,1,1,100,0.1,200,1,16,0.7,0.7,0.7,0.7,9,144,1,5,0.384527276,0.615472724
80,80,1,1,50,0.2,100,1,16,0.9,0.9,0.5,0.5,3,48,0.01,5,0.384553047,0.615446953
80,80,1,1,100,0.1,200,5,80,0.9,0.9,0.5,0.5,3,48,1,5,0.384570619,0.615429381
80,80,1,1,100,0.1,200,5,80,0.9,0.9,0.5,0.5,7,112,0.1,5,0.38458594,0.61541406
80,80,1,1,100,0.1,200,5,80,0.7,0.7,0.7,0.7,9,144,0.1,5,0.384617301,0.615382699
80,80,1,1,100,0.1,200,1,16,0.9,0.9,0.5,0.5,9,144,1,5,0.38463236,0.61536764
80,80,1,1,50,0.2,100,5,80,0.7,0.7,0.7,0.7,3,48,0.1,5,0.384657513,0.615342487
80,80,1,1,50,0.2,100,3,48,0.7,0.7,0.7,0.7,3,48,0.1,5,0.384671688,0.615328312
80,80,1,1,100,0.1,200,1,16,0.5,0.5,0.9,0.9,7,112,1,5,0.384676236,0.615323764
80,80,1,1,100,0.1,200,3,48,0.5,0.5,0.9,0.9,9,144,1,5,0.384702834,0.615297166
80,80,1,1,100,0.1,200,3,48,0.7,0.7,0.7,0.7,9,144,0.1,5,0.384799894,0.615200106
80,80,1,1,100,0.1,200,1,16,0.5,0.5,0.9,0.9,9,144,0.01,5,0.384840824,0.615159176
80,80,1,1,100,0.1,200,5,80,0.5,0.5,0.9,0.9,7,112,0.01,5,0.384920184,0.615079816
80,80,1,1,100,0.1,200,5,80,0.7,0.7,0.7,0.7,9,144,0.01,5,0.384957627,0.615042373
80,80,1,1,50,0.2,100,3,48,0.7,0.7,0.7,0.7,3,48,0.01,5,0.384996111,0.615003889
80,80,1,1,100,0.1,200,5,80,0.5,0.5,0.9,0.9,7,112,0.1,5,0.385082376,0.614917624
80,80,1,1,100,0.1,200,5,80,0.7,0.7,0.7,0.7,7,112,0.1,5,0.385098133,0.614901867
80,80,1,1,100,0.1,200,3,48,0.9,0.9,0.5,0.5,9,144,0.01,5,0.38510039,0.61489961
80,80,1,1,50,0.2,100,5,80,0.5,0.5,0.9,0.9,3,48,0.01,5,0.385119601,0.614880399
80,80,1,1,50,0.2,100,1,16,0.5,0.5,0.9,0.9,3,48,1,5,0.385140997,0.614859003
80,80,1,1,50,0.2,100,5,80,0.9,0.9,0.5,0.5,7,112,1,5,0.38520711,0.61479289
80,80,1,1,100,0.1,200,5,80,0.9,0.9,0.5,0.5,9,144,1,5,0.385344299,0.614655701
80,80,1,1,50,0.2,100,5,80,0.7,0.7,0.7,0.7,7,112,1,5,0.38535344,0.61464656
80,80,1,1,50,0.2,100,1,16,0.7,0.7,0.7,0.7,3,48,0.01,5,0.385389845,0.614610155
80,80,1,1,50,0.2,100,1,16,0.5,0.5,0.9,0.9,3,48,0.1,5,0.385514097,0.614485903
80,80,1,1,100,0.1,200,3,48,0.9,0.9,0.5,0.5,9,144,0.1,5,0.385554877,0.614445123
80,80,1,1,100,0.1,200,3,48,0.7,0.7,0.7,0.7,9,144,0.01,5,0.385560048,0.614439952
80,80,1,1,100,0.1,200,3,48,0.7,0.7,0.7,0.7,3,48,0.1,5,0.385627015,0.614372985
80,80,1,1,50,0.2,100,1,16,0.7,0.7,0.7,0.7,3,48,1,5,0.38572061,0.61427939
80,80,1,1,100,0.1,200,3,48,0.7,0.7,0.7,0.7,9,144,1,5,0.385813843,0.614186157
80,80,1,1,50,0.2,100,1,16,0.7,0.7,0.7,0.7,3,48,0.1,5,0.386054833,0.613945167
80,80,1,1,100,0.1,200,3,48,0.9,0.9,0.5,0.5,7,112,1,5,0.386079194,0.613920806
80,80,1,1,100,0.1,200,5,80,0.9,0.9,0.5,0.5,7,112,1,5,0.386286433,0.613713567
80,80,1,1,100,0.1,200,3,48,0.7,0.7,0.7,0.7,7,112,1,5,0.386291809,0.613708191
80,80,1,1,100,0.1,200,3,48,0.9,0.9,0.5,0.5,9,144,1,5,0.386376265,0.613623735
80,80,1,1,50,0.2,100,1,16,0.5,0.5,0.9,0.9,3,48,0.01,5,0.386406613,0.613593387
80,80,1,1,100,0.1,200,5,80,0.7,0.7,0.7,0.7,7,112,1,5,0.386569339,0.613430661
80,80,1,1,100,0.1,200,5,80,0.7,0.7,0.7,0.7,9,144,1,5,0.386738511,0.613261489
80,80,1,1,50,0.2,100,3,48,0.5,0.5,0.9,0.9,3,48,0.01,5,0.386756911,0.613243089
80,80,1,1,50,0.2,100,3,48,0.5,0.5,0.9,0.9,3,48,1,5,0.386773039,0.613226961
80,80,1,1,100,0.1,200,3,48,0.5,0.5,0.9,0.9,7,112,1,5,0.38695588,0.61304412
80,80,1,1,100,0.1,200,5,80,0.7,0.7,0.7,0.7,3,48,0.01,5,0.387041135,0.612958865
80,80,1,1,100,0.1,200,5,80,0.5,0.5,0.9,0.9,7,112,1,5,0.387427814,0.612572186
80,80,1,1,100,0.1,200,5,80,0.5,0.5,0.9,0.9,9,144,1,5,0.387540953,0.612459047
80,80,1,1,100,0.1,200,1,16,0.7,0.7,0.7,0.7,3,48,1,5,0.387683354,0.612316646
80,80,1,1,100,0.1,200,1,16,0.7,0.7,0.7,0.7,3,48,0.1,5,0.387704988,0.612295012
80,80,1,1,100,0.1,200,5,80,0.7,0.7,0.7,0.7,3,48,0.1,5,0.387840198,0.612159802
80,80,1,1,100,0.1,200,1,16,0.7,0.7,0.7,0.7,3,48,0.01,5,0.388093326,0.611906674
80,80,1,1,100,0.1,200,3,48,0.7,0.7,0.7,0.7,3,48,0.01,5,0.388194553,0.611805447
80,80,1,1,100,0.1,200,5,80,0.7,0.7,0.7,0.7,3,48,1,5,0.388421537,0.611578463
80,80,1,1,100,0.1,200,3,48,0.7,0.7,0.7,0.7,3,48,1,5,0.388809493,0.611190507
80,80,1,1,100,0.1,200,1,16,0.5,0.5,0.9,0.9,3,48,0.1,5,0.392541863,0.607458137
80,80,1,1,100,0.1,200,1,16,0.5,0.5,0.9,0.9,3,48,0.01,5,0.392608564,0.607391436
80,80,1,1,100,0.1,200,1,16,0.5,0.5,0.9,0.9,3,48,1,5,0.394675262,0.605324738
80,80,1,1,100,0.1,200,3,48,0.5,0.5,0.9,0.9,3,48,1,5,0.394829582,0.605170418
80,80,1,1,100,0.1,200,3,48,0.5,0.5,0.9,0.9,3,48,0.1,5,0.39504346,0.60495654
80,80,1,1,100,0.1,200,3,48,0.5,0.5,0.9,0.9,3,48,0.01,5,0.395136029,0.604863971
80,80,1,1,100,0.1,200,5,80,0.5,0.5,0.9,0.9,3,48,0.01,5,0.395549952,0.604450048
80,80,1,1,100,0.1,200,5,80,0.5,0.5,0.9,0.9,3,48,0.1,5,0.39566824,0.60433176
80,80,1,1,100,0.1,200,5,80,0.5,0.5,0.9,0.9,3,48,1,5,0.395759933,0.604240067
